MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,Bedrooms,Bathrooms,SquareFeet,YearBuilt,Floors,Garage,Pool,Location,Price
4.9271,21.0,5.1117117117117115,0.9279279279279279,2031.0,3.6594594594594594,33.99,-117.87,2.097,2,1,1108,1974,3,1,0,Urban,23005775
3.8125,37.0,3.9421965317919074,0.9942196531791907,813.0,4.699421965317919,34.05,-118.01,1.38,2,1,781,1982,2,1,1,Urban,21561333
3.185,30.0,4.7633262260127935,1.0223880597014925,4027.0,4.29317697228145,34.04,-117.99,1.683,2,1,955,1978,2,1,0,Urban,20023196
5.065,27.0,5.766871165644171,1.0235173824130879,3538.0,3.61758691206544,34.04,-118.02,2.154,2,1,1134,1972,1,1,0,Urban,22908459
5.257,25.0,6.163247100802854,1.0294380017841214,3912.0,3.489741302408564,34.03,-118.0,2.261,2,1,1353,1970,1,1,0,Urban,24936793
3.1979,32.0,4.516871165644171,0.9984662576687117,2044.0,3.1349693251533743,34.02,-117.98,1.839,2,1,779,1985,2,1,1,Urban,21147321
4.4653,33.0,5.872909698996655,1.0568561872909699,1971.0,3.2959866220735785,34.02,-117.98,1.932,2,1,1235,1982,2,1,0,Urban,24007056
5.7057,27.0,6.937007874015748,1.0971128608923884,1344.0,3.52755905511811,34.01,-117.98,2.621,2,1,1497,1972,1,1,0,Urban,26773678
6.6988,26.0,7.2,0.9566265060240964,1371.0,3.3036144578313253,34.0,-117.99,3.825,2,1,1511,1973,1,1,0,Urban,26831345
5.2405,21.0,6.1836945304437565,1.0175438596491229,2647.0,2.731682146542828,34.02,-118.02,3.024,2,1,1469,1972,1,1,0,Urban,25866723
3.7459,33.0,5.198821796759941,1.0309278350515463,2959.0,4.357879234167894,34.01,-117.97,1.529,2,1,986,1979,1,1,1,Urban,22954772
3.7083,33.0,5.797687861271676,1.1011560693641618,1410.0,4.07514450867052,34.01,-117.97,1.655,2,1,1255,1981,2,1,0,Urban,24236598
3.8319,28.0,5.4032697547683926,1.021798365122616,1407.0,3.8337874659400546,34.0,-117.97,1.79,2,1,1070,1974,1,1,0,Urban,20497971
4.7332,22.0,5.669527896995708,1.053648068669528,2613.0,2.8036480686695278,33.99,-117.97,2.899,2,1,1257,1975,1,0,0,Urban,22362198
6.019,22.0,6.41696113074205,0.950530035335689,1968.0,3.477031802120141,34.0,-117.98,3.249,2,1,1282,1975,2,0,0,Urban,23463718
7.0778,26.0,7.3150984682713345,0.9956236323851203,1429.0,3.1269146608315097,33.99,-117.98,3.343,2,1,1424,1977,1,0,1,Urban,27917381
6.2217,27.0,6.831831831831832,1.039039039039039,1039.0,3.12012012012012,33.98,-117.98,3.335,2,1,1496,1978,2,0,0,Urban,25183710
6.9695,18.0,7.587172538392051,1.033423667570009,3727.0,3.3667570009033425,33.98,-117.99,3.604,2,1,1468,1964,3,1,0,Urban,29096609
4.1328,34.0,5.291759465478842,1.042316258351893,1858.0,4.138084632516704,34.0,-117.95,1.763,2,1,917,1988,1,0,0,Urban,18143046
4.4038,33.0,5.975929978118162,1.0415754923413567,3527.0,3.858862144420131,34.0,-117.96,1.867,2,1,1143,1985,2,1,0,Urban,22523963
4.5163,34.0,5.319923371647509,1.0344827586206897,1954.0,3.743295019157088,34.0,-117.96,1.838,2,1,1125,1979,2,1,0,Urban,23458093
6.1552,10.0,6.047899778924097,1.0755342667649226,8907.0,3.2818717759764184,33.98,-117.92,3.625,2,1,1348,1962,1,1,0,Urban,25140731
5.6716,15.0,6.286050156739812,1.0195924764890283,7732.0,3.029780564263323,33.98,-117.95,3.304,2,1,1268,1964,2,1,0,Urban,25391352
4.9932,18.0,6.211812627291242,1.0366598778004072,3112.0,3.169042769857434,33.99,-117.94,2.84,2,1,1374,1966,2,1,0,Urban,24691814
5.0142,15.0,5.981954887218045,1.0406015037593985,2418.0,3.6360902255639096,33.99,-117.95,2.699,2,1,1060,1969,2,1,1,Urban,25358991
6.7978,24.0,6.589189189189189,0.9567567567567568,610.0,3.2972972972972974,33.99,-117.95,3.25,2,1,1273,1970,2,0,0,Urban,24513997
6.8492,25.0,8.143939393939394,1.0454545454545454,451.0,3.4166666666666665,33.99,-117.95,3.322,2,1,1599,1972,1,0,0,Urban,26955732
5.2852,25.0,6.74,1.05,660.0,3.3,33.99,-117.96,2.976,2,1,1336,1979,2,0,1,Urban,26422588
6.2517,25.0,7.195372750642673,0.9974293059125964,1348.0,3.4652956298200515,33.99,-117.96,3.111,2,1,1447,1971,2,1,0,Urban,26799679
5.7268,23.0,6.009009009009009,1.027027027027027,1560.0,2.810810810810811,33.99,-117.97,3.003,2,1,1270,1971,1,0,0,Urban,23145512
5.7407,25.0,7.405882352941177,1.0823529411764705,599.0,3.523529411764706,33.98,-117.96,3.022,2,1,1436,1972,3,1,1,Urban,29803777
5.5469,16.0,6.226396602417511,1.0058804312316236,10988.0,3.589676576282261,33.96,-117.88,2.652,2,1,1259,1965,1,1,0,Urban,22627893
2.5125,5.0,4.817472698907956,1.109204368174727,1415.0,2.207488299531981,33.98,-117.89,1.845,2,1,958,1956,2,1,0,Urban,19367400
3.253,20.0,4.582213987957387,1.0574339972209357,7228.0,3.347846225104215,33.98,-117.9,1.867,2,1,823,1973,2,1,0,Urban,18423242
5.4155,23.0,6.541814946619217,1.1165480427046264,4014.0,3.5711743772241995,33.97,-117.9,2.132,2,1,1296,1972,2,1,0,Urban,24776216
1.9762,52.0,4.242753623188406,1.1521739130434783,1126.0,4.079710144927536,34.06,-117.75,1.058,2,1,834,2004,1,0,0,Suburban,11809791
0.4999,52.0,3.875,0.5625,44.0,2.75,34.06,-117.75,1.125,1,1,758,1998,1,1,0,Suburban,12407989
1.4722,4.0,3.769647696476965,1.3712737127371273,727.0,1.970189701897019,34.06,-117.74,1.375,3,2,757,1954,1,0,0,Suburban,10874977
1.7206,27.0,4.505154639175258,1.1134020618556701,469.0,4.835051546391752,34.05,-117.75,1.075,2,1,908,1979,2,1,0,Suburban,13490606
2.1908,37.0,3.6699029126213594,0.8932038834951457,503.0,4.883495145631068,34.05,-117.75,0.946,2,1,690,1990,1,1,0,Suburban,11676347
2.0156,44.0,4.076923076923077,1.1538461538461537,502.0,4.2905982905982905,34.06,-117.75,1.125,2,1,942,1992,2,0,0,Suburban,12799161
1.625,52.0,3.4285714285714284,0.8571428571428571,46.0,6.571428571428571,34.06,-117.75,0.675,2,1,568,2000,1,0,0,Suburban,9321043
4.4821,33.0,6.22463768115942,1.0434782608695652,421.0,3.050724637681159,34.15,-117.94,2.201,2,1,1172,1984,1,1,0,Urban,22724232
6.2654,17.0,6.570637119113574,1.005540166204986,3538.0,3.2668513388734994,34.16,-117.95,2.738,2,1,1592,1965,1,1,0,Urban,27665678
5.411,33.0,5.890909090909091,1.029090909090909,868.0,3.1563636363636363,34.14,-117.94,2.194,2,1,1074,1982,2,1,1,Urban,24562999
4.5594,13.0,5.084321475625823,0.9354413702239789,2283.0,3.007905138339921,34.14,-117.95,1.845,2,1,881,1959,2,1,0,Urban,18722688
3.038,33.0,5.504249291784703,1.246458923512748,1526.0,4.3229461756373935,34.14,-117.95,1.375,2,1,1174,1979,1,1,0,Urban,21665719
2.5275,27.0,4.246653919694072,1.0363288718929253,1328.0,2.5391969407265775,34.14,-117.96,1.517,2,1,641,1981,1,0,0,Urban,13069063
3.766,33.0,4.947890818858561,1.0049627791563276,993.0,2.464019851116625,34.14,-117.96,1.639,2,1,966,1982,3,1,0,Urban,21287781
3.9464,9.0,4.675257731958763,1.0670103092783505,619.0,3.1907216494845363,34.14,-117.96,1.796,2,1,1149,1963,1,1,0,Urban,21950701
2.6014,15.0,4.099201824401368,1.0992018244013684,1839.0,2.096921322690992,34.14,-117.97,1.503,2,1,665,1969,2,1,0,Urban,16231462
3.1094,33.0,4.036474164133739,1.0577507598784195,903.0,2.74468085106383,34.14,-117.97,1.36,2,1,609,1979,2,1,0,Urban,16010179
3.4375,42.0,4.949275362318841,0.9202898550724637,541.0,3.920289855072464,34.13,-117.97,1.517,2,1,839,1992,1,1,0,Urban,18395516
3.0417,24.0,4.534090909090909,1.1022727272727273,1329.0,3.7755681818181817,34.14,-117.98,1.48,2,1,996,1974,2,1,0,Urban,20053511
3.4777,33.0,4.345415778251599,1.0085287846481876,1546.0,3.29637526652452,34.13,-117.97,1.445,2,1,981,1985,3,1,0,Urban,21066081
4.0083,37.0,4.989655172413793,1.0655172413793104,1279.0,4.410344827586207,34.13,-117.98,1.429,2,1,946,1982,3,0,0,Urban,18775554
3.6806,29.0,4.709821428571429,1.0267857142857142,1890.0,4.21875,34.13,-117.98,1.305,2,1,1010,1980,2,1,1,Urban,23361784
6.4576,33.0,5.661327231121281,1.080091533180778,1268.0,2.9016018306636155,34.15,-117.97,5.00001,2,1,1271,1984,2,1,1,Urban,29163554
4.9968,35.0,6.1562115621156215,1.0430504305043051,2112.0,2.5977859778597785,34.17,-117.97,2.95,2,1,1409,1988,1,1,0,Urban,26231378
6.101,42.0,6.496815286624204,0.9936305732484076,398.0,2.535031847133758,34.16,-118.0,3.118,2,1,1274,1990,1,1,0,Urban,24934691
5.532,47.0,6.345454545454546,0.9818181818181818,753.0,2.7381818181818183,34.16,-118.01,3.185,2,1,1038,1998,1,1,0,Urban,22562752
6.5254,38.0,6.821510297482837,0.988558352402746,1063.0,2.4324942791762014,34.18,-117.99,3.65,2,1,1282,1988,3,0,0,Urban,25365826
4.2407,40.0,5.6943620178041545,1.032640949554896,1851.0,2.7462908011869436,34.16,-117.99,2.62,2,1,1096,1988,1,1,0,Urban,21789682
4.8059,52.0,6.572815533980583,1.1019417475728155,531.0,2.5776699029126213,34.16,-118.0,2.706,2,1,1288,2006,1,0,1,Urban,25873790
4.275,48.0,5.302469135802469,1.0385802469135803,1540.0,2.376543209876543,34.15,-118.0,2.568,2,1,1041,2000,2,0,0,Urban,20618136
3.9125,52.0,5.088838268792711,1.0751708428246014,986.0,2.2460136674259683,34.15,-118.01,2.655,2,1,1129,1999,2,0,0,Urban,21183089
3.875,44.0,5.599537037037037,1.0115740740740742,1045.0,2.4189814814814814,34.15,-118.02,2.808,2,1,1247,1996,1,1,0,Urban,23357456
9.4667,32.0,7.325757575757576,1.0378787878787878,1558.0,2.9507575757575757,34.17,-118.02,5.00001,2,1,1447,1981,1,1,0,Urban,29568547
6.6888,36.0,6.482213438735178,0.9446640316205533,693.0,2.739130434782609,34.16,-118.03,5.00001,2,1,1406,1984,2,0,0,Urban,25586934
4.1797,43.0,6.344569288389513,1.0599250936329587,674.0,2.5243445692883895,34.15,-118.03,4.868,2,1,1304,1990,2,1,0,Urban,24301240
3.6,44.0,6.094086021505376,1.1451612903225807,980.0,2.6344086021505375,34.15,-118.02,3.074,2,1,1225,1998,2,0,0,Urban,21723352
7.2419,38.0,7.173684210526316,1.0473684210526315,1059.0,2.786842105263158,34.17,-118.06,4.104,2,1,1525,1989,1,1,0,Urban,28534725
5.0482,45.0,5.80091533180778,1.0411899313501145,1036.0,2.3707093821510297,34.17,-118.05,3.889,2,1,1167,1996,2,1,0,Urban,24118582
4.0385,52.0,5.053619302949062,1.0750670241286864,764.0,2.0482573726541555,34.17,-118.04,2.657,2,1,1216,2002,2,0,0,Urban,22440126
5.2865,37.0,6.169291338582677,1.047244094488189,1220.0,2.4015748031496065,34.18,-118.04,4.554,2,1,1090,1984,1,1,0,Urban,22195584
5.9582,38.0,6.4534412955465585,1.008097165991903,633.0,2.562753036437247,34.16,-118.04,3.507,2,1,1239,1991,1,1,0,Urban,25533478
4.5625,36.0,5.3903448275862065,1.0096551724137932,1688.0,2.3282758620689656,34.16,-118.05,3.768,2,1,1065,1982,2,1,0,Urban,22552675
3.5694,41.0,5.03793626707132,1.0819423368740515,1236.0,1.8755690440060697,34.16,-118.05,2.786,2,1,1051,1988,2,1,0,Urban,21305564
3.6705,46.0,5.49438202247191,1.1161048689138577,816.0,3.056179775280899,34.16,-118.06,2.865,2,1,1225,1991,1,1,1,Urban,25391847
4.8214,34.0,5.575242718446602,1.016990291262136,909.0,2.2063106796116503,34.16,-118.06,3.625,2,1,1112,1985,1,1,0,Urban,22261998
4.125,35.0,5.754414125200642,1.0770465489566614,1401.0,2.248796147672552,34.16,-118.07,3.3,2,1,1008,1981,2,0,0,Urban,19975684
7.1615,36.0,6.226666666666667,0.9688888888888889,667.0,2.9644444444444447,34.16,-118.03,4.847,2,1,1329,1990,2,1,0,Urban,27959437
9.8098,39.0,8.079881656804734,1.0828402366863905,1034.0,3.059171597633136,34.16,-118.03,5.00001,2,1,1691,1991,3,1,1,Urban,37243809
8.2004,32.0,8.2491961414791,1.0691318327974277,1877.0,3.017684887459807,34.15,-118.05,5.00001,2,1,1455,1985,2,1,0,Urban,29583979
15.0001,37.0,8.761061946902656,1.0,697.0,3.084070796460177,34.15,-118.06,5.00001,2,1,1751,1983,1,1,1,Urban,38626634
8.9728,39.0,7.013201320132013,0.9735973597359736,862.0,2.844884488448845,34.14,-118.05,5.00001,2,1,1243,1989,2,1,1,Urban,30966602
3.6341,40.0,5.097041420118344,1.0863905325443788,1769.0,2.093491124260355,34.13,-118.06,3.915,2,1,952,1985,1,1,0,Urban,19735411
7.0315,42.0,6.836111111111111,1.0527777777777778,1179.0,3.275,34.14,-118.06,4.373,2,1,1276,1994,1,1,0,Urban,25939355
8.4889,40.0,6.8785529715762275,0.979328165374677,1151.0,2.9741602067183464,34.14,-118.06,5.00001,2,1,1456,1989,1,1,0,Urban,28886892
4.7308,44.0,5.950617283950617,1.02880658436214,721.0,2.9670781893004117,34.14,-118.03,3.522,2,1,1201,1997,1,0,0,Urban,21605704
4.645,22.0,5.712585034013605,1.0935374149659864,1227.0,2.086734693877551,34.13,-118.04,2.762,2,1,1013,1969,2,1,0,Urban,21246900
3.3621,34.0,5.16271186440678,1.0542372881355933,676.0,2.2915254237288134,34.15,-118.04,3.772,2,1,1120,1980,2,1,0,Urban,21618625
15.0001,35.0,8.586206896551724,1.0689655172413792,268.0,9.241379310344827,34.13,-118.04,5.00001,2,1,1573,1986,1,1,0,Urban,35028946
3.735,23.0,4.88622754491018,1.091317365269461,1475.0,2.2080838323353293,34.13,-118.05,2.183,2,1,1010,1974,2,0,0,Urban,18463351
3.292,28.0,4.444891980959356,1.0519956060051263,5359.0,1.9622848773343098,34.13,-118.06,2.273,2,1,807,1982,2,0,0,Urban,17554363
2.6316,34.0,5.4120603015075375,1.2914572864321607,478.0,2.4020100502512562,34.14,-118.02,2.528,3,2,1045,1983,3,0,0,Urban,21175288
3.9464,32.0,4.95952023988006,1.0764617691154423,1803.0,2.7031484257871066,34.13,-118.02,2.736,2,1,1042,1983,3,1,0,Urban,22275254
3.0727,31.0,4.197685631629701,1.0771456123432979,2338.0,2.2545805207328833,34.14,-118.03,2.426,2,1,891,1981,1,0,1,Urban,19245321
4.7159,36.0,6.561576354679803,1.0689655172413792,648.0,3.1921182266009853,34.13,-118.01,3.659,2,1,1446,1989,3,1,0,Urban,28268564
5.2329,33.0,6.6682134570765665,1.062645011600928,1239.0,2.874709976798144,34.13,-118.02,4.309,2,1,1325,1980,1,1,1,Urban,28484194
7.7307,34.0,6.619528619528619,1.0740740740740742,980.0,3.2996632996632997,34.13,-118.02,4.29,2,1,1354,1982,1,1,0,Urban,27052472
4.9583,33.0,6.5515320334261835,1.0389972144846797,995.0,2.7715877437325904,34.13,-118.03,4.457,2,1,1266,1986,1,1,0,Urban,23772651
6.1536,37.0,6.838905775075988,1.094224924012158,989.0,3.0060790273556233,34.12,-118.02,3.66,2,1,1385,1991,1,1,0,Urban,26081474
3.8029,35.0,5.641379310344828,1.0528735632183908,1110.0,2.5517241379310347,34.11,-118.02,4.148,2,1,1172,1987,2,1,0,Urban,23077033
5.4555,36.0,6.395652173913043,1.0695652173913044,751.0,3.265217391304348,34.12,-118.02,3.951,2,1,1269,1990,2,1,0,Urban,24955115
6.5784,38.0,6.327402135231317,1.0249110320284698,870.0,3.096085409252669,34.12,-118.02,4.085,2,1,1085,1988,2,0,1,Urban,25102859
6.5722,34.0,6.1943231441048034,1.0043668122270741,1344.0,2.9344978165938866,34.11,-118.03,4.374,2,1,1272,1981,3,1,0,Urban,26170087
2.8352,20.0,4.502688172043011,1.1169354838709677,1816.0,2.4408602150537635,34.14,-118.01,1.617,2,1,936,1973,1,1,0,Urban,18313690
3.52,23.0,4.698216735253772,1.0342935528120714,2202.0,3.0205761316872426,34.14,-118.01,1.873,2,1,871,1976,1,1,0,Urban,18552546
3.5878,31.0,4.497375328083989,1.0354330708661417,4131.0,2.7106299212598426,34.14,-118.02,2.228,2,1,771,1981,2,0,0,Urban,16395528
3.1304,44.0,4.181208053691275,1.0251677852348993,1951.0,3.273489932885906,34.15,-117.99,1.856,2,1,983,1990,3,1,0,Urban,20821190
2.5417,43.0,4.186385737439222,1.0259319286871962,1544.0,2.5024311183144246,34.15,-118.0,1.783,2,1,886,1994,3,1,0,Urban,19602525
3.2377,32.0,4.5215901302261825,1.0822481151473613,3689.0,2.528444139821796,34.15,-118.01,1.841,2,1,881,1985,1,0,0,Urban,16558431
3.6336,27.0,5.319630872483222,1.0813758389261745,2899.0,2.432046979865772,34.14,-117.98,2.352,2,1,950,1980,2,1,0,Urban,19857753
2.5625,30.0,4.949367088607595,1.1962025316455696,1988.0,4.194092827004219,34.14,-117.99,1.53,2,1,907,1977,2,1,0,Urban,19968230
3.2841,24.0,5.137176938369781,1.0337972166998013,1869.0,3.7157057654075545,34.13,-118.0,1.67,2,1,1157,1970,1,0,0,Urban,19197850
1.0548,31.0,3.0541176470588236,1.0141176470588236,1131.0,2.6611764705882353,34.14,-118.0,1.781,2,1,624,1980,2,0,0,Urban,13341060
3.2723,39.0,4.474226804123711,1.041237113402062,800.0,2.7491408934707904,34.14,-118.0,1.669,2,1,839,1993,1,1,0,Urban,17832973
3.5481,35.0,4.547511312217194,1.0135746606334841,742.0,3.3574660633484164,34.13,-118.0,1.581,2,1,960,1986,2,1,0,Urban,19385678
2.9605,37.0,4.48,1.06,1618.0,4.622857142857143,34.13,-117.99,1.294,2,1,814,1984,3,1,0,Urban,18508450
3.2857,37.0,4.712962962962963,1.021604938271605,1504.0,4.6419753086419755,34.12,-117.99,1.301,2,1,1092,1985,2,0,0,Urban,19812116
2.5395,35.0,4.297520661157025,0.9545454545454546,1040.0,4.297520661157025,34.12,-117.99,1.392,2,1,994,1989,2,1,0,Urban,19652305
3.9219,37.0,4.024024024024024,0.975975975975976,928.0,2.7867867867867866,34.12,-118.0,1.75,2,1,758,1983,2,1,0,Urban,17443621
4.625,42.0,5.304878048780488,1.0365853658536586,546.0,3.3292682926829267,34.12,-118.0,1.738,2,1,998,1996,1,1,0,Urban,20814400
4.0729,38.0,5.271875,1.0484375,1906.0,2.978125,34.13,-118.01,2.123,2,1,792,1984,1,1,1,Urban,20885236
4.5491,43.0,5.984848484848484,1.0454545454545454,657.0,3.3181818181818183,34.12,-118.01,2.148,2,1,1048,1994,1,1,0,Urban,21876268
3.94,32.0,5.697058823529412,0.9764705882352941,922.0,2.711764705882353,34.12,-118.01,2.784,2,1,1005,1978,2,0,0,Urban,19289331
2.5114,32.0,4.208510638297873,1.1404255319148937,826.0,1.7574468085106383,34.11,-118.01,2.122,2,1,855,1977,3,0,0,Urban,16900088
3.5625,43.0,5.64741641337386,1.0486322188449848,1054.0,3.2036474164133737,34.11,-118.01,2.116,2,1,1096,1991,2,0,0,Urban,20906332
4.2132,36.0,5.3478260869565215,0.9937888198757764,794.0,2.4658385093167703,34.11,-118.01,2.122,2,1,935,1986,3,1,0,Urban,22155735
4.733,36.0,5.239130434782608,0.9809782608695652,1008.0,2.739130434782609,34.1,-118.02,2.337,2,1,1019,1990,2,0,0,Urban,20422857
1.9688,36.0,5.445783132530121,0.963855421686747,248.0,2.9879518072289155,34.1,-118.02,2.26,2,1,1139,1990,2,0,0,Urban,20426120
4.625,39.0,5.762452107279693,1.0727969348659003,718.0,2.7509578544061304,34.11,-118.02,2.19,2,1,1205,1987,2,1,0,Urban,24137715
4.4236,38.0,5.78140703517588,1.0452261306532664,1079.0,2.7110552763819094,34.1,-118.03,2.336,2,1,966,1983,2,0,0,Urban,20285355
2.7857,30.0,5.135185185185185,1.174074074074074,1376.0,2.5481481481481483,34.1,-118.03,2.017,2,1,1014,1975,1,0,0,Urban,17862800
3.94,31.0,5.0903846153846155,1.0365384615384616,1473.0,2.832692307692308,34.1,-118.03,2.239,2,1,879,1984,1,1,1,Urban,22173855
2.9422,32.0,4.931608133086876,1.1256931608133087,1512.0,2.7948243992606283,34.1,-118.03,2.331,2,1,1076,1977,1,0,1,Urban,22056983
5.9175,38.0,6.253012048192771,1.0873493975903614,988.0,2.9759036144578315,34.11,-118.03,4.169,2,1,1329,1989,3,1,0,Urban,27010395
5.0,44.0,6.3884297520661155,0.9917355371900827,405.0,3.347107438016529,34.11,-118.04,4.471,2,1,1187,1995,3,1,0,Urban,25373252
7.1885,37.0,7.327586206896552,1.0172413793103448,598.0,3.4367816091954024,34.11,-118.04,5.00001,2,1,1388,1982,1,0,1,Urban,28172334
5.1509,42.0,5.911575562700965,1.0080385852090032,1779.0,2.860128617363344,34.11,-118.05,4.265,2,1,1136,1987,3,1,0,Urban,23988031
6.0878,39.0,7.266081871345029,1.1169590643274854,1072.0,3.134502923976608,34.13,-118.04,4.302,2,1,1227,1989,2,1,0,Urban,24624812
5.2249,39.0,7.064425770308123,1.0644257703081232,1113.0,3.1176470588235294,34.12,-118.04,4.452,2,1,1446,1991,2,1,0,Urban,27801662
6.5989,44.0,6.537459283387622,0.9381107491856677,921.0,3.0,34.12,-118.04,5.00001,2,1,1280,1995,2,1,1,Urban,29990321
5.6916,30.0,7.022653721682848,1.029126213592233,984.0,3.1844660194174756,34.12,-118.04,5.00001,2,1,1501,1980,2,1,0,Urban,27795002
3.55,20.0,6.138823529411765,1.128235294117647,2302.0,2.708235294117647,34.12,-118.05,4.767,2,1,1117,1974,2,1,1,Urban,24354639
3.6639,25.0,5.126482213438735,1.1172595520421607,1848.0,2.4347826086956523,34.12,-118.06,2.481,2,1,963,1972,1,1,0,Urban,19721467
4.5667,34.0,5.105902777777778,0.96875,1660.0,2.8819444444444446,34.12,-118.06,2.715,2,1,870,1985,1,1,0,Urban,19628216
4.1875,35.0,5.474666666666667,0.984,1044.0,2.784,34.12,-118.06,2.754,2,1,994,1985,2,1,1,Urban,23165992
3.2596,48.0,5.145985401459854,1.1094890510948905,677.0,2.4708029197080292,34.11,-118.05,2.724,2,1,910,2000,1,1,0,Urban,20091915
2.7656,36.0,5.286407766990291,1.1771844660194175,914.0,2.2184466019417477,34.11,-118.06,2.395,2,1,1156,1984,2,1,0,Urban,21614590
3.0854,39.0,5.344969199178645,1.1232032854209446,1196.0,2.455852156057495,34.11,-118.06,2.487,2,1,999,1992,2,1,0,Urban,20514700
4.8017,39.0,5.669950738916256,1.0147783251231528,1590.0,3.916256157635468,34.1,-118.04,2.738,2,1,1146,1984,2,1,1,Urban,25621609
4.7931,36.0,5.462585034013605,1.0816326530612246,889.0,3.0238095238095237,34.1,-118.05,2.726,2,1,1054,1987,2,1,0,Urban,21806314
3.8646,38.0,5.302134646962233,1.0443349753694582,1599.0,2.625615763546798,34.1,-118.06,2.571,2,1,933,1991,3,1,0,Urban,20165178
4.3523,42.0,5.588652482269503,1.1099290780141844,697.0,2.471631205673759,34.1,-118.06,2.836,2,1,1100,1996,1,0,0,Urban,20545114
3.5761,43.0,5.4880239520958085,1.062874251497006,786.0,2.3532934131736525,34.1,-118.06,2.567,2,1,1157,1988,2,1,1,Urban,24768004
3.6995,38.0,5.288503253796096,0.9587852494577006,1308.0,2.8373101952277655,34.1,-118.06,2.601,2,1,936,1992,2,0,0,Urban,19096561
4.1488,38.0,5.438967136150235,1.0586854460093897,1155.0,2.711267605633803,34.1,-118.04,2.353,2,1,1168,1985,1,0,0,Urban,20698041
4.6211,34.0,5.525531914893617,0.9808510638297873,1542.0,3.2808510638297874,34.09,-118.04,2.489,2,1,1020,1985,1,1,0,Urban,21003225
4.2321,30.0,5.1514423076923075,1.0264423076923077,1107.0,2.6610576923076925,34.1,-118.05,2.522,2,1,981,1983,2,0,0,Urban,19236957
4.0179,42.0,5.13681592039801,1.0049751243781095,1313.0,3.2661691542288556,34.1,-118.05,2.743,2,1,1080,1987,2,1,0,Urban,22327307
4.0625,38.0,5.487870619946092,1.045822102425876,1096.0,2.954177897574124,34.09,-118.06,2.625,2,1,1031,1988,1,1,0,Urban,20957285
4.8594,38.0,6.363636363636363,1.0714285714285714,874.0,2.8376623376623376,34.1,-118.06,2.659,2,1,1276,1984,2,0,0,Urban,23710873
3.244,36.0,5.227848101265823,1.0042194092827004,717.0,3.0253164556962027,34.09,-118.06,2.581,2,1,1014,1985,2,0,0,Urban,18715407
4.2898,40.0,5.224867724867725,1.029100529100529,1116.0,2.9523809523809526,34.09,-118.06,2.516,2,1,1057,1991,2,0,0,Urban,21472560
2.5474,40.0,4.8879551820728295,1.0364145658263306,1293.0,3.6218487394957983,34.09,-118.07,1.981,2,1,739,1991,2,1,0,Urban,18167835
4.0987,35.0,4.434782608695652,0.967391304347826,887.0,3.213768115942029,34.09,-118.07,2.024,2,1,703,1989,2,1,1,Urban,21298016
2.9196,33.0,4.824528301886793,1.090566037735849,1715.0,3.2358490566037736,34.09,-118.08,2.088,2,1,1026,1984,2,1,1,Urban,23182082
3.7222,34.0,4.546134663341646,1.139650872817955,1485.0,3.7032418952618453,34.09,-118.08,2.072,2,1,1012,1982,2,0,1,Urban,22449953
3.7066,32.0,4.279627163781624,0.9560585885486018,2316.0,3.0838881491344874,34.09,-118.08,2.068,2,1,764,1982,2,0,1,Urban,19578607
3.8304,34.0,5.040302267002519,0.9773299748110831,1461.0,3.6801007556675063,34.09,-118.04,1.83,2,1,983,1988,2,0,1,Urban,21537509
